Timestamp,Inverter_Status,AC_Power,AC_Current,AC_Voltage,AC_Frequency,DC_Current,DC_Voltage
2023-10-13 11:31:00,4.0,3804.5,18.08,210.45,60.0,9.68,405.22
2023-10-13 11:32:00,4.0,3815.33,18.14,210.35,60.0,9.68,405.82
2023-10-13 11:33:00,4.0,3816.0,18.15,210.23,59.99,9.72,405.15
2023-10-13 11:34:00,4.0,3814.5,18.13,210.33,59.98,9.74,402.62
2023-10-13 11:35:00,4.0,3820.2,18.18,210.2,60.02,9.8,404.58
2023-10-13 11:36:00,4.0,3833.5,18.22,210.37,60.01,9.78,404.77
2023-10-13 11:37:00,4.0,3850.83,18.32,210.17,60.0,9.8,404.27
2023-10-13 11:38:00,4.0,3867.83,18.42,209.98,60.0,9.86,404.6
2023-10-13 11:39:00,4.0,3880.5,18.46,210.22,60.02,9.88,404.33
2023-10-13 11:40:00,4.0,3886.8,18.5,210.12,60.01,9.92,404.7
2023-10-13 11:41:00,4.0,3899.0,18.56,210.13,60.02,9.94,404.6
2023-10-13 11:42:00,4.0,3909.0,18.6,210.17,60.01,9.96,404.77
2023-10-13 11:43:00,4.0,3902.0,18.57,210.13,59.98,9.92,404.78
2023-10-13 11:44:00,4.0,3900.17,18.55,210.15,60.0,9.98,401.13
2023-10-13 11:45:00,4.0,3903.0,18.56,210.3,60.0,10.08,400.22
2023-10-13 11:46:00,4.0,3913.17,18.61,210.25,60.0,10.1,400.67
2023-10-13 11:47:00,4.0,3912.5,18.62,210.17,59.97,10.12,398.03
2023-10-13 11:48:00,4.0,3917.17,18.66,209.9,59.98,10.12,399.35
2023-10-13 11:49:00,4.0,3925.0,18.68,210.15,59.99,10.12,399.68
2023-10-13 11:50:00,4.0,3936.0,18.75,210.0,59.98,10.18,400.6
2023-10-13 11:51:00,4.0,3952.8,18.82,210.0,59.98,10.12,402.32
2023-10-13 11:52:00,4.0,3970.5,18.91,209.95,59.99,10.16,402.28
2023-10-13 11:53:00,4.0,3980.67,18.94,210.2,60.0,10.16,404.12
2023-10-13 11:54:00,4.0,3976.67,18.92,210.2,59.98,10.14,405.4
2023-10-13 11:55:00,4.0,3983.0,18.94,210.2,59.99,10.22,405.7
2023-10-13 11:56:00,4.0,3983.4,18.94,210.32,59.98,10.14,402.7
2023-10-13 11:57:00,4.0,3989.17,18.95,210.43,59.98,10.2,403.88
2023-10-13 11:58:00,4.0,3992.17,18.97,210.4,59.98,10.22,403.42
2023-10-13 11:59:00,4.0,3999.17,19.02,210.33,59.98,10.26,402.28
2023-10-13 12:00:00,4.0,4016.75,19.12,210.12,59.97,10.32,400.75
2023-10-13 12:01:00,4.0,4020.67,19.11,210.33,59.99,10.32,402.25
2023-10-13 12:02:00,4.0,4024.0,19.16,210.05,59.98,10.34,402.13
2023-10-13 12:03:00,4.0,4038.5,19.24,209.88,60.0,10.38,401.5
2023-10-13 12:04:00,4.0,4039.17,19.24,209.95,59.98,10.36,402.55
2023-10-13 12:05:00,4.0,4046.5,19.25,210.2,59.98,10.36,403.63
2023-10-13 12:06:00,4.0,4050.33,19.3,209.88,59.96,10.38,403.03
2023-10-13 12:07:00,4.0,4054.0,19.29,210.13,59.97,10.36,403.05
2023-10-13 12:08:00,4.0,4058.83,19.32,210.03,59.98,10.42,402.12
2023-10-13 12:09:00,4.0,4053.5,19.29,210.13,59.98,10.44,400.75
2023-10-13 12:10:00,4.0,4044.0,19.25,210.08,59.99,10.4,401.48
2023-10-13 12:11:00,4.0,4046.67,19.28,209.87,59.99,10.42,400.52
2023-10-13 12:12:00,4.0,4056.17,19.34,209.78,59.99,10.5,398.4
2023-10-13 12:13:00,4.0,4056.33,19.26,210.53,59.98,10.44,400.95
2023-10-13 12:14:00,4.0,4060.33,19.26,210.72,60.0,10.52,397.93
2023-10-13 12:15:00,4.0,4056.0,19.26,210.5,59.98,10.46,399.4
2023-10-13 12:16:00,4.0,4049.17,19.22,210.62,59.99,10.48,398.28
2023-10-13 12:17:00,4.0,4024.83,19.1,210.78,60.0,10.46,397.12
2023-10-13 12:18:00,4.0,4057.67,19.25,210.77,60.02,10.52,397.15
2023-10-13 12:19:00,4.0,4058.5,19.24,210.87,60.02,10.48,398.75
2023-10-13 12:20:00,4.0,4066.6,19.29,210.78,60.01,10.52,398.18
2023-10-13 12:21:00,4.0,4089.17,19.38,211.02,60.02,10.54,400.23
2023-10-13 12:22:00,4.0,4113.83,19.49,211.08,59.99,10.54,403.23
2023-10-13 12:23:00,4.0,4125.0,19.54,211.07,59.98,10.54,403.82
2023-10-13 12:24:00,4.0,4098.5,19.43,210.92,60.02,10.48,403.87
2023-10-13 12:25:00,4.0,4113.5,19.51,210.9,60.01,10.52,403.17
2023-10-13 12:26:00,4.0,4112.67,19.5,210.9,59.99,10.56,402.62
2023-10-13 12:27:00,4.0,4103.17,19.46,210.83,60.0,10.58,400.28
2023-10-13 12:28:00,4.0,4111.5,19.52,210.63,59.97,10.68,396.85
2023-10-13 12:29:00,4.0,4108.17,19.52,210.48,59.99,10.66,397.15
2023-10-13 12:30:00,4.0,4093.17,19.43,210.65,60.0,10.66,394.93
2023-10-13 12:31:00,4.0,4088.0,19.41,210.57,59.97,10.66,395.38
2023-10-13 12:32:00,4.0,4111.0,19.53,210.47,59.99,10.72,395.62
2023-10-13 12:33:00,4.0,4117.67,19.57,210.42,60.01,10.72,395.5
2023-10-13 12:34:00,4.0,4129.5,19.6,210.57,60.0,10.78,395.93
2023-10-13 12:35:00,4.0,4134.0,19.63,210.6,59.99,10.64,400.2
2023-10-13 12:36:00,4.0,4153.4,19.74,210.4,59.98,10.74,398.8
2023-10-13 12:37:00,4.0,4163.5,19.79,210.35,60.0,10.76,398.95
2023-10-13 12:38:00,4.0,4166.83,19.79,210.58,59.98,10.72,400.17
2023-10-13 12:39:00,4.0,4164.67,19.77,210.55,59.99,10.8,398.5
2023-10-13 12:40:00,4.0,4155.0,19.77,210.2,60.0,10.84,396.95
2023-10-13 12:41:00,4.0,4141.25,19.67,210.52,60.0,10.78,396.4
2023-10-13 12:42:00,4.0,4147.33,19.71,210.47,59.99,10.8,396.08
2023-10-13 12:43:00,4.0,4147.33,19.68,210.7,59.99,10.8,396.55
2023-10-13 12:44:00,4.0,4135.67,19.65,210.42,60.0,10.78,395.9
2023-10-13 12:45:00,4.0,4138.8,19.66,210.48,60.0,10.8,396.38
2023-10-13 12:46:00,4.0,4149.5,19.72,210.4,60.01,10.78,396.1
2023-10-13 12:47:00,4.0,4148.5,19.73,210.27,60.01,10.8,396.13
2023-10-13 12:48:00,4.0,4138.17,19.69,210.22,60.02,10.8,396.23
2023-10-13 12:49:00,4.0,4140.67,19.67,210.43,60.0,10.78,395.9
2023-10-13 12:50:00,4.0,4140.4,19.69,210.32,60.01,10.8,396.38
2023-10-13 12:51:00,4.0,4131.67,19.64,210.33,59.98,10.86,391.9
2023-10-13 12:52:00,4.0,4108.0,19.53,210.3,60.0,10.86,389.42
2023-10-13 12:53:00,4.0,4093.5,19.47,210.35,60.0,10.8,392.18
2023-10-13 12:54:00,4.0,4090.33,19.45,210.23,59.97,10.82,389.45
2023-10-13 12:55:00,4.0,4095.6,19.46,210.38,59.97,10.9,387.26
2023-10-13 12:56:00,4.0,4101.83,19.5,210.25,59.98,10.88,389.52
2023-10-13 12:57:00,4.0,4097.67,19.48,210.37,60.0,10.88,388.37
2023-10-13 12:58:00,4.0,4096.5,19.47,210.37,59.99,10.8,390.68
2023-10-13 12:59:00,4.0,4109.17,19.53,210.47,60.0,10.84,392.13
2023-10-13 13:00:00,4.0,4108.4,19.53,210.4,59.97,10.84,391.5
2023-10-13 13:01:00,4.0,4103.5,19.51,210.3,59.99,10.76,393.77
2023-10-13 13:02:00,4.0,4121.0,19.59,210.38,59.99,10.84,393.18
2023-10-13 13:03:00,4.0,4125.5,19.6,210.47,60.0,10.84,392.43
2023-10-13 13:04:00,4.0,4122.33,19.57,210.6,60.01,10.82,392.6
2023-10-13 13:05:00,4.0,4121.0,19.58,210.48,60.01,10.8,394.28
2023-10-13 13:06:00,4.0,4117.83,19.56,210.5,59.98,10.76,395.17
2023-10-13 13:07:00,4.0,4119.83,19.56,210.68,59.99,10.84,391.75
2023-10-13 13:08:00,4.0,4110.5,19.51,210.68,60.0,10.84,391.3
2023-10-13 13:09:00,4.0,4093.83,19.44,210.53,60.01,10.84,391.85
2023-10-13 13:10:00,4.0,4092.0,19.45,210.34,60.01,10.86,389.0
2023-10-13 13:11:00,4.0,4094.33,19.47,210.22,60.01,10.84,390.17
2023-10-13 13:12:00,4.0,4098.17,19.48,210.38,60.0,10.8,392.2
2023-10-13 13:13:00,4.0,4105.83,19.56,209.92,60.0,10.8,390.67
2023-10-13 13:14:00,4.0,4101.5,19.51,210.18,60.02,10.78,393.28
2023-10-13 13:15:00,4.0,4102.5,19.51,210.23,60.02,10.82,391.58
